"Country","date","update","cases","new_cases","deaths","new_deaths","recovered","new_recovered"
"SolomonIslands",2021-01-24,53,17,0,0,0,10,0
"Somalia",2021-01-24,53,4754,10,130,0,3666,0
"SouthAfrica",2021-01-24,53,1412986,75060,40874,3769,1230520,132079
"SouthSudan",2021-01-24,53,3788,95,64,1,3542,361
"Spain",2021-01-24,53,2499560,247396,55441,2127,150376,0
"SriLanka",2021-01-24,53,58430,5368,283,19,49684,4513
"Sudan",2021-01-24,53,28522,289,1603,0,15688,0
"Suriname",2021-01-24,53,8057,530,149,8,7246,488
"Sweden",2021-01-24,53,547166,23680,11005,682,0,0
"Switzerland",2021-01-24,53,509279,14051,9272,352,317600,0
"Syria",2021-01-24,53,13628,592,885,53,7056,508
"Taiwan",2021-01-24,53,889,34,7,0,787,32
"Tajikistan",2021-01-24,53,13714,0,91,0,13218,0
"Tanzania",2021-01-24,53,509,0,21,0,183,0
"Thailand",2021-01-24,53,13500,1077,73,3,10567,1361
"TimorLeste",2021-01-24,53,67,15,0,0,50,1
"Togo",2021-01-24,53,4662,360,75,2,3997,222
"TrinidadandTobago",2021-01-24,53,7473,80,134,2,7015,85
"Tunisia",2021-01-24,53,197373,17283,6234,542,144657,15665
"Turkey",2021-01-24,53,2429605,42504,25073,1076,2307721,44857
"Uganda",2021-01-24,53,39149,1064,317,13,13861,778
"Ukraine",2021-01-24,53,1231965,33453,22926,1159,980769,83633
"UnitedArabEmirates",2021-01-24,53,277955,24694,792,47,251484,26110
"UnitedKingdom",2021-01-24,53,3657861,252117,98129,8700,8950,904
"Uruguay",2021-01-24,53,37633,5255,376,65,29270,5360
"US",2021-01-24,53,25279747,1185315,426220,21736,0,0
"Uzbekistan",2021-01-24,53,78375,407,621,2,76815,379
"Vanuatu",2021-01-24,53,1,0,0,0,1,0
"Venezuela",2021-01-24,53,123709,3906,1148,42,115426,2424
"Vietnam",2021-01-24,53,1548,11,35,0,1411,31
"WestBankandGaza",2021-01-24,53,155414,3383,1791,73,144910,5779
"Yemen",2021-01-24,53,2118,6,615,3,1423,4
"Zambia",2021-01-24,53,45337,7732,639,93,35960,9801
"Zimbabwe",2021-01-24,53,31320,4117,1005,292,22250,5738
"Afghanistan",2021-01-31,54,55023,428,2400,22,47679,381
"Albania",2021-01-31,54,78127,5853,1380,65,47424,3534
"Algeria",2021-01-31,54,107339,1743,2891,28,73344,1399
"Andorra",2021-01-31,54,9937,388,101,5,9093,441
"Angola",2021-01-31,54,19796,397,466,7,18035,769
"AntiguaandBarbuda",2021-01-31,54,234,36,7,1,177,14
"Argentina",2021-01-31,54,1927239,60016,47974,1147,1721650,65501
"Armenia",2021-01-31,54,167026,990,3080,41,157519,2811
"Australia",2021-01-31,54,28818,41,909,0,22805,46
"Austria",2021-01-31,54,414398,9684,7721,303,392497,10843
"Azerbaijan",2021-01-31,54,230219,1244,3132,50,223315,3023
"Bahamas",2021-01-31,54,8174,73,176,1,6771,51
"Bahrain",2021-01-31,54,103057,3240,375,8,98599,2067
"Bangladesh",2021-01-31,54,535139,3340,8127,104,479744,3331
"Barbados",2021-01-31,54,1545,158,14,5,1158,524
"Belarus",2021-01-31,54,248336,10725,1718,69,235838,12285
"Belgium",2021-01-31,54,710153,16487,21092,313,0,0
"Belize",2021-01-31,54,11908,158,301,11,11309,238
"Benin",2021-01-31,54,3893,250,52,4,3421,104
"Bhutan",2021-01-31,54,859,4,1,0,814,89
"Bolivia",2021-01-31,54,216835,15798,10379,394,159222,8783
"BosniaandHerzegovina",2021-01-31,54,121497,2077,4679,124,94604,3913
"Botswana",2021-01-31,54,21293,1639,134,29,17198,1287
"Brazil",2021-01-31,54,9208521,358187,224648,7466,8176373,354997
"Brunei",2021-01-31,54,180,5,3,0,170,1
"Bulgaria",2021-01-31,54,218748,3931,9045,225,187052,7984
"BurkinaFaso",2021-01-31,54,10682,644,120,8,9253,1165
"Burma",2021-01-31,54,140145,2571,3131,69,125072,3514
"Burundi",2021-01-31,54,1632,160,2,0,773,0
"Cambodia",2021-01-31,54,466,8,0,0,443,34
"Cameroon",2021-01-31,54,29617,0,462,0,28045,0
"Canada",2021-01-31,54,783735,31225,20041,922,710699,39761
"CapeVerde",2021-01-31,54,14070,581,134,7,13144,434
"CentralAfricanRepublic",2021-01-31,54,4981,1,63,0,4885,0
"Chad",2021-01-31,54,3376,215,118,2,2464,209
"Chile",2021-01-31,54,727109,27999,18452,519,681981,27880
"China",2021-01-31,54,89564,449,4636,1,83310,681
"Colombia",2021-01-31,54,2094884,79399,53983,2609,1938322,106154
"Comoros",2021-01-31,54,2726,458,93,22,1731,391
"Congo",2021-01-31,54,7887,93,117,0,5846,0
"CostaRica",2021-01-31,54,193276,3968,2604,86,151952,5504
"CotedIvoire",2021-01-31,54,28399,1549,154,8,26007,1245
"Croatia",2021-01-31,54,232426,3506,5027,200,224476,3379
"Cuba",2021-01-31,54,26686,5425,214,20,20863,4476
"Cyprus",2021-01-31,54,31227,883,198,14,2057,0
"Czechia",2021-01-31,54,984774,47157,16308,939,871917,57014
"DemocraticRepublicoftheCongo",2021-01-31,54,22771,902,671,10,15031,126
"Denmark",2021-01-31,54,199156,3803,2126,142,187996,7197
"DiamondPrincess",2021-01-31,54,712,0,13,0,699,0
"Djibouti",2021-01-31,54,5932,13,63,2,5845,8
"Dominica",2021-01-31,54,117,4,0,0,106,1
"DominicanRepublic",2021-01-31,54,214060,10114,2666,135,157533,9647
"Ecuador",2021-01-31,54,250828,9536,14859,236,209814,5743
"Egypt",2021-01-31,54,165951,4134,9316,357,129636,3139
"ElSalvador",2021-01-31,54,54966,1748,1623,62,48711,1866
"EquatorialGuinea",2021-01-31,54,5516,115,86,0,5286,89
"Eritrea",2021-01-31,54,2135,195,7,1,1594,290
"Estonia",2021-01-31,54,44208,3492,419,43,33738,3728
"Eswatini",2021-01-31,54,15711,1227,565,86,10478,1236
"Ethiopia",2021-01-31,54,137650,3883,2093,27,122862,3446
"Fiji",2021-01-31,54,55,0,2,0,53,0
"Finland",2021-01-31,54,45238,2658,671,27,31000,0
"France",2021-01-31,54,3255994,143818,76200,3011,230612,7532
"Gabon",2021-01-31,54,10748,470,68,1,10260,358
"Gambia",2021-01-31,54,4090,118,128,0,3792,89
"Georgia",2021-01-31,54,258111,4593,3178,123,249028,6943
"Germany",2021-01-31,54,2225659,77890,57163,4867,1940046,99076
"Ghana",2021-01-31,54,67010,6216,416,49,61236,4095
"Greece",2021-01-31,54,156957,4977,5796,150,93764,0
"Grenada",2021-01-31,54,148,1,1,0,142,7
"Guatemala",2021-01-31,54,159504,5292,5643,178,144595,6135
"Guinea",2021-01-31,54,14546,227,82,1,14208,514
"GuineaBissau",2021-01-31,54,2634,102,45,0,2427,6
"Guyana",2021-01-31,54,7641,343,176,4,6591,221
"Haiti",2021-01-31,54,11533,434,245,2,9098,112
"HolySee",2021-01-31,54,27,0,0,0,15,0
"Honduras",2021-01-31,54,147843,6914,3610,163,60873,404
"HongKong",2021-01-31,54,10452,367,181,12,9423,389
"Hungary",2021-01-31,54,367586,8012,12524,556,262968,21496
"Iceland",2021-01-31,54,6002,21,29,0,5930,62
"India",2021-01-31,54,10757610,89874,154392,922,10434983,104899
"Indonesia",2021-01-31,54,1078314,89052,29998,2163,873221,74411
"Iran",2021-01-31,54,1417999,45022,57959,576,1210051,45257
"Iraq",2021-01-31,54,619636,5873,13047,54,592129,10587
"Ireland",2021-01-31,54,196547,8993,3307,337,23364,0
"Israel",2021-01-31,54,643435,46032,4796,377,572511,47694
"Italy",2021-01-31,54,2553032,86219,88516,3055,2010548,128474
"Jamaica",2021-01-31,54,15653,774,350,14,12043,173
"Japan",2021-01-31,54,390740,24274,5753,633,325436,35050
"Jordan",2021-01-31,54,326855,6402,4316,92,314581,6874
"Kazakhstan",2021-01-31,54,235844,9953,3126,91,204668,9172
"Kenya",2021-01-31,54,100773,790,1763,19,83907,938
"Kosovo",2021-01-31,54,60218,2901,1498,51,52439,1950
"Kuwait",2021-01-31,54,165257,3972,959,7,157931,3678
"Kyrgyzstan",2021-01-31,54,84588,688,1412,12,80987,1060
"Laos",2021-01-31,54,44,3,0,0,41,0
"Latvia",2021-01-31,54,66241,5233,1195,84,54686,6552
"Lebanon",2021-01-31,54,301052,21455,3082,762,180877,15148
"Lesotho",2021-01-31,54,8664,1008,172,49,2552,384
"Liberia",2021-01-31,54,1939,25,84,0,1760,46
"Libya",2021-01-31,54,118631,4943,1877,114,98706,6456
"Liechtenstein",2021-01-31,54,2565,54,53,0,2352,30
"Lithuania",2021-01-31,54,182543,5841,2808,154,162392,9922
"Luxembourg",2021-01-31,54,50388,950,577,15,47615,959
"Macao",2021-01-31,54,47,0,0,0,46,0
"Madagascar",2021-01-31,54,19065,322,281,2,18215,285
"Malawi",2021-01-31,54,23963,4568,702,194,8615,1916
"Malaysia",2021-01-31,54,214959,31158,760,82,166048,24603
"Maldives",2021-01-31,54,15841,848,52,1,14139,290
"Mali",2021-01-31,54,8091,108,330,7,5945,228
"Malta",2021-01-31,54,17903,1245,267,16,14960,1159
"MarshallIslands",2021-01-31,54,4,0,0,0,4,0
"Mauritania",2021-01-31,54,16635,238,422,6,15676,455
"Mauritius",2021-01-31,54,569,13,10,0,528,10
"Mexico",2021-01-31,54,1864260,101041,158536,8922,1412393,91945
"Moldova",2021-01-31,54,159804,3602,3438,77,150090,3142
"Monaco",2021-01-31,54,1489,132,13,4,1257,136
"Mongolia",2021-01-31,54,1814,171,2,0,1358,189
"Montenegro",2021-01-31,54,61659,3343,805,37,53527,3890
"Morocco",2021-01-31,54,471157,4868,8275,125,449160,6719
"Mozambique",2021-01-31,54,38654,6236,367,62,23955,3397
"MSZaandam",2021-01-31,54,9,0,2,0,7,0
"Namibia",2021-01-31,54,33944,1519,352,33,32378,2358
"Nepal",2021-01-31,54,270959,1509,2029,28,266336,2199
"Netherlands",2021-01-31,54,992075,29922,14108,462,12910,482
"NewZealand",2021-01-31,54,2304,16,25,0,2208,9
"Nicaragua",2021-01-31,54,6253,49,169,1,4225,0
"Niger",2021-01-31,54,4517,164,159,8,3755,291
"Nigeria",2021-01-31,54,131242,9676,1586,82,104989,7761
"NorthMacedonia",2021-01-31,54,92693,2039,2855,70,81681,3527
"Norway",2021-01-31,54,62966,1884,564,20,17998,0
"Oman",2021-01-31,54,134326,1282,1529,8,126854,592
"Pakistan",2021-01-31,54,546428,12387,11683,365,501252,12349
"Panama",2021-01-31,54,320379,9135,5270,207,276417,17322
"PapuaNewGuinea",2021-01-31,54,851,16,9,0,812,22
"Paraguay",2021-01-31,54,133227,5575,2719,101,108426,5343
"Peru",2021-01-31,54,1138239,44301,103810,3900,1052050,44302
"Philippines",2021-01-31,54,525618,11999,10749,507,487551,11939
"Poland",2021-01-31,54,1513385,37940,37180,1817,1270467,40021
"Portugal",2021-01-31,54,720516,84326,12482,2013,526411,69920
"Qatar",2021-01-31,54,151335,2316,248,0,145806,948
"RepublicofKorea",2021-01-31,54,78508,2987,1425,65,68309,5353
"Romania",2021-01-31,54,728743,17733,18335,559,674594,21469
"Russia",2021-01-31,54,3808348,129101,72029,3632,3264611,166106
"Rwanda",2021-01-31,54,15304,2329,196,22,10087,1667
"SaintKittsandNevis",2021-01-31,54,37,2,0,0,35,2
"SaintLucia",2021-01-31,54,1195,385,13,2,618,194
"SaintVincentandtheGrenadines",2021-01-31,54,901,163,2,0,251,117
"Samoa",2021-01-31,54,2,0,0,0,2,0
"SanMarino",2021-01-31,54,3025,151,67,2,2723,108
"SaoTomeandPrincipe",2021-01-31,54,1257,69,17,0,1023,26
"SaudiArabia",2021-01-31,54,368074,1703,6375,23,359573,1634
"Senegal",2021-01-31,54,26523,1796,628,53,21970,1494
"Serbia",2021-01-31,54,395263,11660,4020,134,0,0
"Seychelles",2021-01-31,54,1186,153,3,0,1015,334
"SierraLeone",2021-01-31,54,3593,454,79,2,2282,72
"Singapore",2021-01-31,54,59536,228,29,0,59228,187
"Slovakia",2021-01-31,54,436016,33987,4642,574,216052,26093
"Slovenia",2021-01-31,54,166473,8643,3503,143,145722,9729
"SolomonIslands",2021-01-31,54,17,0,0,0,10,0
"Somalia",2021-01-31,54,4784,30,130,0,3666,0
"SouthAfrica",2021-01-31,54,1453761,40775,44164,3290,1299620,69100
"SouthSudan",2021-01-31,54,3929,141,64,0,3613,71
"Spain",2021-01-31,54,2743119,243559,58319,2878,150376,0
"SriLanka",2021-01-31,54,64157,5727,316,33,57159,7475
"Sudan",2021-01-31,54,29380,858,1807,204,21410,5722
"Suriname",2021-01-31,54,8438,381,154,5,7671,425
"Sweden",2021-01-31,54,566957,19791,11591,586,0,0
"Switzerland",2021-01-31,54,521320,12041,9523,251,317600,0
"Syria",2021-01-31,54,14048,420,921,36,7562,506
"Taiwan",2021-01-31,54,911,22,8,1,830,43
"Tajikistan",2021-01-31,54,13714,0,91,0,13218,0
"Tanzania",2021-01-31,54,509,0,21,0,183,0
"Thailand",2021-01-31,54,19618,6118,77,4,12514,1947
"TimorLeste",2021-01-31,54,70,3,0,0,55,5
"Togo",2021-01-31,54,5074,412,77,2,4268,271
"TrinidadandTobago",2021-01-31,54,7564,91,134,0,7168,153
"Tunisia",2021-01-31,54,208885,11512,6754,520,157446,12789
"Turkey",2021-01-31,54,2477463,47858,25993,920,2362415,54694
"Uganda",2021-01-31,54,39579,430,324,7,14179,318
"Ukraine",2021-01-31,54,1261546,29581,23860,934,1054177,73408
"UnitedArabEmirates",2021-01-31,54,303609,25654,850,58,276958,25474
"UnitedKingdom",2021-01-31,54,3828187,170326,106367,8238,9656,706
"Uruguay",2021-01-31,54,41738,4105,436,60,34683,5413
"US",2021-01-31,54,26316175,1036428,448406,22186,0,0
"Uzbekistan",2021-01-31,54,78711,336,621,0,77191,376
"Vanuatu",2021-01-31,54,1,0,0,0,1,0
"Venezuela",2021-01-31,54,126927,3218,1189,41,118887,3461
"Vietnam",2021-01-31,54,1817,269,35,0,1457,46
"WestBankandGaza",2021-01-31,54,158962,3548,1833,42,148993,4083
"Yemen",2021-01-31,54,2121,3,615,0,1426,3
"Zambia",2021-01-31,54,54217,8880,763,124,48000,12040
"Zimbabwe",2021-01-31,54,33388,2068,1217,212,26044,3794
"Afghanistan",2021-02-07,55,55335,312,2410,10,48041,362
"Albania",2021-02-07,55,85336,7209,1460,80,51444,4020
"Algeria",2021-02-07,55,109088,1749,2914,23,74692,1348
"Andorra",2021-02-07,55,10251,314,106,5,9533,440
"Angola",2021-02-07,55,20086,290,475,9,18540,505
"AntiguaandBarbuda",2021-02-07,55,299,65,7,0,187,10
"Argentina",2021-02-07,55,1980347,53108,49171,1197,1778965,57315
"Armenia",2021-02-07,55,168088,1062,3117,37,159720,2201
"Australia",2021-02-07,55,28857,39,909,0,22830,25
"Austria",2021-02-07,55,423839,9441,8012,291,402053,9556
"Azerbaijan",2021-02-07,55,231154,935,3158,26,225246,1931
"Bahamas",2021-02-07,55,8256,82,176,0,6819,48
"Bahrain",2021-02-07,55,107329,4272,380,5,101168,2569
"Bangladesh",2021-02-07,55,538062,2923,8205,78,483372,3628
"Barbados",2021-02-07,55,1709,164,18,4,1400,242
"Belarus",2021-02-07,55,258691,10355,1783,65,247177,11339
"Belgium",2021-02-07,55,725610,15457,21389,297,0,0
"Belize",2021-02-07,55,12037,129,306,5,11479,170
"Benin",2021-02-07,55,4193,300,55,3,3563,142
"Bhutan",2021-02-07,55,861,2,1,0,854,40
"Bolivia",2021-02-07,55,227967,11132,10796,417,168040,8818
"BosniaandHerzegovina",2021-02-07,55,123434,1937,4775,96,97128,2524
"Botswana",2021-02-07,55,23503,2210,163,29,19574,2376
"Brazil",2021-02-07,55,9528972,320451,231684,7036,8467982,291609
"Brunei",2021-02-07,55,181,1,3,0,173,3
"Bulgaria",2021-02-07,55,223734,4986,9331,286,193251,6199
"BurkinaFaso",2021-02-07,55,11285,603,134,14,10129,876
"Burma",2021-02-07,55,141304,1159,3168,37,127229,2157
"Burundi",2021-02-07,55,1723,91,3,1,773,0
"Cambodia",2021-02-07,55,474,8,0,0,454,11
"Cameroon",2021-02-07,55,31394,1777,474,12,29501,1456
"Canada",2021-02-07,55,808973,25238,20760,719,732688,21989
"CapeVerde",2021-02-07,55,14423,353,135,1,13723,579
"CentralAfricanRepublic",2021-02-07,55,4989,8,63,0,4885,0
"Chad",2021-02-07,55,3497,121,125,7,2895,431
"Chile",2021-02-07,55,751886,24777,18974,522,710029,28048
"China",2021-02-07,55,89706,142,4636,0,83950,640
"Colombia",2021-02-07,55,2157216,62332,55993,2010,2027333,89011
"Comoros",2021-02-07,55,3086,360,108,15,2334,603
"Congo",2021-02-07,55,8060,173,122,5,5846,0
"CostaRica",2021-02-07,55,196438,3162,2672,68,156181,4229
"CotedIvoire",2021-02-07,55,29825,1426,162,8,27981,1974
"Croatia",2021-02-07,55,235402,2976,5169,142,227485,3009
"Cuba",2021-02-07,55,32831,6145,238,24,26739,5876
"Cyprus",2021-02-07,55,32155,928,212,14,2057,0
"Czechia",2021-02-07,55,1034975,50201,17235,927,919699,47782
"DemocraticRepublicoftheCongo",2021-02-07,55,23599,828,681,10,15113,82
"Denmark",2021-02-07,55,202307,3151,2217,91,193377,5381
"DiamondPrincess",2021-02-07,55,712,0,13,0,699,0
"Djibouti",2021-02-07,55,5947,15,63,0,5852,7
"Dominica",2021-02-07,55,121,4,0,0,110,4
"DominicanRepublic",2021-02-07,55,223398,9338,2831,165,167214,9681
"Ecuador",2021-02-07,55,258282,7454,15012,153,220398,10584
"Egypt",2021-02-07,55,169640,3689,9651,335,132375,2739
"ElSalvador",2021-02-07,55,56442,1476,1681,58,50431,1720
"EquatorialGuinea",2021-02-07,55,5578,62,86,0,5358,72
"Eritrea",2021-02-07,55,2326,191,7,0,1719,125
"Estonia",2021-02-07,55,47928,3720,461,42,37785,4047
"Eswatini",2021-02-07,55,16204,493,604,39,11614,1136
"Ethiopia",2021-02-07,55,142338,4688,2148,55,125619,2757
"Fiji",2021-02-07,55,56,1,2,0,53,0
"Finland",2021-02-07,55,47616,2378,688,17,31000,0
"France",2021-02-07,55,3396055,140061,79110,2910,239183,8571
"Gabon",2021-02-07,55,11457,709,71,3,10797,537
"Gambia",2021-02-07,55,4237,147,134,6,3886,94
"Georgia",2021-02-07,55,262024,3913,3283,105,253614,4586
"Germany",2021-02-07,55,2291673,66014,61708,4545,2052656,112610
"Ghana",2021-02-07,55,70768,3758,457,41,63959,2723
"Greece",2021-02-07,55,163946,6989,5972,176,93764,0
"Grenada",2021-02-07,55,148,0,1,0,146,4
"Guatemala",2021-02-07,55,163137,3633,5884,241,149342,4747
"Guinea",2021-02-07,55,14687,141,84,2,14345,137
"GuineaBissau",2021-02-07,55,2780,146,46,1,2427,0
"Guyana",2021-02-07,55,7982,341,180,4,6966,375
"Haiti",2021-02-07,55,11806,273,246,1,9156,58
"HolySee",2021-02-07,55,27,0,0,0,15,0
"Honduras",2021-02-07,55,154568,6725,3721,111,61817,944
"HongKong",2021-02-07,55,10635,183,186,5,9887,464
"Hungary",2021-02-07,55,376495,8909,13090,566,279763,16795
"Iceland",2021-02-07,55,6021,19,29,0,5959,29
"India",2021-02-07,55,10838194,80584,155080,688,10534505,99522
"Indonesia",2021-02-07,55,1157837,79523,31556,1558,949990,76769
"Iran",2021-02-07,55,1466435,48436,58469,510,1253554,43503
"Iraq",2021-02-07,55,628550,8914,13120,73,600193,8064
"Ireland",2021-02-07,55,203568,7021,3686,379,23364,0
"Israel",2021-02-07,55,692101,48666,5121,325,619100,46589
"Italy",2021-02-07,55,2636738,83706,91273,2757,2118441,107893
"Jamaica",2021-02-07,55,17085,1432,358,8,12271,228
"Japan",2021-02-07,55,406346,15606,6428,675,362075,36639
"Jordan",2021-02-07,55,335154,8299,4379,63,320335,5754
"Kazakhstan",2021-02-07,55,244428,8584,3185,59,214215,9547
"Kenya",2021-02-07,55,101819,1046,1779,16,84361,454
"Kosovo",2021-02-07,55,61688,1470,1519,21,53457,1018
"Kuwait",2021-02-07,55,170998,5741,966,7,161538,3607
"Kyrgyzstan",2021-02-07,55,85071,483,1426,14,81635,648
"Laos",2021-02-07,55,45,1,0,0,41,0
"Latvia",2021-02-07,55,71800,5559,1339,144,59897,5211
"Lebanon",2021-02-07,55,319917,18865,3616,534,206523,25646
"Lesotho",2021-02-07,55,9380,716,183,11,2706,154
"Liberia",2021-02-07,55,1956,17,84,0,1770,10
"Libya",2021-02-07,55,124026,5395,1953,76,104539,5833
"Liechtenstein",2021-02-07,55,2595,30,53,0,2424,72
"Lithuania",2021-02-07,55,186770,4227,2937,129,170340,7948
"Luxembourg",2021-02-07,55,51512,1124,590,13,48421,806
"Macao",2021-02-07,55,48,1,0,0,46,0
"Madagascar",2021-02-07,55,19360,295,285,4,18490,275
"Malawi",2021-02-07,55,27195,3232,856,154,11596,2981
"Malaysia",2021-02-07,55,242452,27493,872,112,190338,24290
"Maldives",2021-02-07,55,16783,942,55,3,14604,465
"Mali",2021-02-07,55,8176,85,338,8,6066,121
"Malta",2021-02-07,55,18676,773,282,15,16053,1093
"MarshallIslands",2021-02-07,55,4,0,0,0,4,0
"Mauritania",2021-02-07,55,16807,172,426,4,16005,329
"Mauritius",2021-02-07,55,584,15,10,0,540,12
"Mexico",2021-02-07,55,1932145,67885,166200,7664,1490077,77684
"Moldova",2021-02-07,55,164569,4765,3543,105,153785,3695
"Monaco",2021-02-07,55,1655,166,19,6,1380,123
"Mongolia",2021-02-07,55,2073,259,2,0,1493,135
"Montenegro",2021-02-07,55,65227,3568,838,33,56731,3204
"Morocco",2021-02-07,55,475355,4198,8394,119,454504,5344
"Mozambique",2021-02-07,55,44600,5946,460,93,27162,3207
"MSZaandam",2021-02-07,55,9,0,2,0,7,0
"Namibia",2021-02-07,55,34973,1029,375,23,33454,1076
"Nepal",2021-02-07,55,271925,966,2038,9,268072,1736
"Netherlands",2021-02-07,55,1019720,27645,14516,408,13329,419
"NewZealand",2021-02-07,55,2320,16,25,0,2229,21
"Nicaragua",2021-02-07,55,6299,46,170,1,4225,0
"Niger",2021-02-07,55,4612,95,165,6,3970,215
"Nigeria",2021-02-07,55,139748,8506,1667,81,113525,8536
"NorthMacedonia",2021-02-07,55,94798,2105,2924,69,83999,2318
"Norway",2021-02-07,55,64772,1806,582,18,17998,0
"Oman",2021-02-07,55,135674,1348,1534,5,127698,844
"Pakistan",2021-02-07,55,555511,9083,12026,343,511502,10250
"Panama",2021-02-07,55,327091,6712,5480,210,292302,15885
"PapuaNewGuinea",2021-02-07,55,895,44,9,0,846,34
"Paraguay",2021-02-07,55,138118,4891,2826,107,114258,5832
"Peru",2021-02-07,55,1186698,48459,107862,4052,1089040,36990
"Philippines",2021-02-07,55,537310,11692,11179,430,499798,12247
"Poland",2021-02-07,55,1550255,36870,39087,1907,1307161,36694
"Portugal",2021-02-07,55,765414,44898,14158,1676,606166,79755
"Qatar",2021-02-07,55,154098,2763,250,2,146910,1104
"RepublicofKorea",2021-02-07,55,81185,2677,1474,49,71218,2909
"Romania",2021-02-07,55,745318,16575,18881,546,691377,16783
"Russia",2021-02-07,55,3923461,115113,75430,3401,3418329,153718
"Rwanda",2021-02-07,55,16451,1147,220,24,12342,2255
"SaintKittsandNevis",2021-02-07,55,40,3,0,0,36,1
"SaintLucia",2021-02-07,55,1813,618,18,5,875,257
"SaintVincentandtheGrenadines",2021-02-07,55,1269,368,4,2,409,158
"Samoa",2021-02-07,55,2,0,0,0,2,0
"SanMarino",2021-02-07,55,3136,111,69,2,2795,72
"SaoTomeandPrincipe",2021-02-07,55,1351,94,18,1,1060,37
"SaudiArabia",2021-02-07,55,370278,2204,6402,27,361515,1942
"Senegal",2021-02-07,55,28760,2237,682,54,23559,1589
"Serbia",2021-02-07,55,407881,12618,4126,106,0,0
"Seychelles",2021-02-07,55,1504,318,6,3,1158,143
"SierraLeone",2021-02-07,55,3785,192,79,0,2466,184
"Singapore",2021-02-07,55,59699,163,29,0,59433,205
"Slovakia",2021-02-07,55,473575,37559,5199,557,241686,25634
"Slovenia",2021-02-07,55,173702,7229,3623,120,154321,8599
"SolomonIslands",2021-02-07,55,17,0,0,0,10,0
"Somalia",2021-02-07,55,4862,78,134,4,3720,54
"SouthAfrica",2021-02-07,55,1476135,22374,46290,2126,1360204,60584
"SouthSudan",2021-02-07,55,4355,426,66,2,3663,50
"Spain",2021-02-07,55,2941990,198871,61386,3067,150376,0
"SriLanka",2021-02-07,55,69348,5191,356,40,63401,6242
"Sudan",2021-02-07,55,29634,254,1835,28,21986,576
"Suriname",2021-02-07,55,8671,233,161,7,8020,349
"Sweden",2021-02-07,55,588062,21105,12115,524,0,0
"Switzerland",2021-02-07,55,531873,10553,9716,193,317600,0
"Syria",2021-02-07,55,14477,429,952,31,8134,572
"Taiwan",2021-02-07,55,927,16,9,1,844,14
"Tajikistan",2021-02-07,55,13714,0,91,0,13218,0
"Tanzania",2021-02-07,55,509,0,21,0,183,0
"Thailand",2021-02-07,55,23557,3939,79,2,17410,4896
"TimorLeste",2021-02-07,55,80,10,0,0,61,6
"Togo",2021-02-07,55,5483,409,80,3,4550,282
"TrinidadandTobago",2021-02-07,55,7616,52,135,1,7266,98
"Tunisia",2021-02-07,55,217086,8201,7214,460,173862,16416
"Turkey",2021-02-07,55,2531456,53993,26797,804,2420706,58291
