"Country","date","update","cases","new_cases","deaths","new_deaths","recovered","new_recovered"
"Malawi",2021-05-31,17,34338,260,1155,7,32616,565
"Malaysia",2021-05-31,17,572357,163644,2796,1290,490037,112058
"Maldives",2021-05-31,17,64396,34561,160,87,40117,15342
"Mali",2021-05-31,17,14267,409,517,33,9733,1173
"Malta",2021-05-31,17,30535,243,419,6,30050,502
"MarshallIslands",2021-05-31,17,4,0,0,0,4,0
"Mauritania",2021-05-31,17,19547,1145,463,8,18513,826
"Mauritius",2021-05-31,17,1375,166,18,1,1193,109
"Mexico",2021-05-31,17,2413742,68987,223568,6661,1928467,63553
"Moldova",2021-05-31,17,255186,4349,6107,295,247507,7593
"Monaco",2021-05-31,17,2504,50,32,0,2467,99
"Mongolia",2021-05-31,17,58439,21154,276,161,50436,29755
"Montenegro",2021-05-31,17,99623,2234,1584,89,97207,3676
"Morocco",2021-05-31,17,519216,7967,9147,124,507125,9504
"Mozambique",2021-05-31,17,70795,878,836,22,69525,3612
"MSZaandam",2021-05-31,17,9,0,2,0,7,0
"Namibia",2021-05-31,17,55549,7198,830,188,50675,4654
"Nepal",2021-05-31,17,561302,238115,7386,4107,447446,166351
"Netherlands",2021-05-31,17,1676744,153771,17897,499,26839,1207
"NewZealand",2021-05-31,17,2674,61,26,0,2630,66
"Nicaragua",2021-05-31,17,7324,426,186,4,4225,0
"Niger",2021-05-31,17,5410,182,192,1,5083,232
"Nigeria",2021-05-31,17,166518,1408,2099,36,158781,3680
"NorthMacedonia",2021-05-31,17,155272,2905,5413,558,148709,15944
"Norway",2021-05-31,17,125116,12146,783,27,17998,0
"Oman",2021-05-31,17,217224,23971,2345,335,199960,26837
"Pakistan",2021-05-31,17,922824,97305,20850,2893,844638,127629
"Panama",2021-05-31,17,378097,13521,6371,139,365399,11014
"PapuaNewGuinea",2021-05-31,17,15910,4913,162,55,15067,6124
"Paraguay",2021-05-31,17,355384,76307,9186,2801,292715,63196
"Peru",2021-05-31,17,1955469,156024,183783,17082,1905433,169250
"Philippines",2021-05-31,17,1230301,192841,20966,3732,1155045,208727
"Poland",2021-05-31,17,2872283,80141,73745,6243,2639689,142879
"Portugal",2021-05-31,17,849093,12600,17025,51,809135,13297
"Qatar",2021-05-31,17,217458,11806,556,98,213336,23792
"RepublicofKorea",2021-05-31,17,140799,18165,1963,132,131463,19126
"Romania",2021-05-31,17,1077737,22472,30312,2203,1039821,50428
"Russia",2021-05-31,17,5013512,262757,119464,11174,4630461,252957
"Rwanda",2021-05-31,17,26963,1847,353,18,25683,2449
"SaintKittsandNevis",2021-05-31,17,68,24,0,0,45,1
"SaintLucia",2021-05-31,17,5067,515,79,5,4799,436
"SaintVincentandtheGrenadines",2021-05-31,17,2035,171,12,1,1831,116
"Samoa",2021-05-31,17,3,0,0,0,3,1
"SanMarino",2021-05-31,17,5090,30,90,0,4998,81
"SaoTomeandPrincipe",2021-05-31,17,2345,43,38,3,2291,50
"SaudiArabia",2021-05-31,17,450436,33073,7362,405,433413,32833
"Senegal",2021-05-31,17,41416,1072,1139,32,40070,987
"Serbia",2021-05-31,17,712472,22915,6865,503,0,0
"Seychelles",2021-05-31,17,11468,5630,40,13,10499,5398
"SierraLeone",2021-05-31,17,4147,93,79,0,3131,55
"Singapore",2021-05-31,17,62051,906,33,3,61459,708
"Slovakia",2021-05-31,17,771008,16930,12343,659,255300,0
"Slovenia",2021-05-31,17,253722,13430,4375,125,245049,18402
"SolomonIslands",2021-05-31,17,20,0,0,0,20,0
"Somalia",2021-05-31,17,14662,747,769,56,6764,917
"SouthAfrica",2021-05-31,17,1665617,84407,56506,2156,1559337,53717
"SouthSudan",2021-05-31,17,10688,105,115,0,10514,202
"Spain",2021-05-31,17,3678390,154313,79953,1737,150376,0
"SriLanka",2021-05-31,17,186364,78218,1441,763,151740,55765
"Sudan",2021-05-31,17,35495,1551,2631,282,29307,2512
"Suriname",2021-05-31,17,14954,4591,302,98,11734,2398
"Sweden",2021-05-31,17,1068473,94869,14451,403,0,0
"Switzerland",2021-05-31,17,694740,34766,10712,157,317600,0
"Syria",2021-05-31,17,24495,1762,1770,178,21604,4783
"Taiwan",2021-05-31,17,8511,7383,124,112,1133,80
"Tajikistan",2021-05-31,17,13714,0,91,0,13218,0
"Tanzania",2021-05-31,17,509,0,21,0,183,0
"Thailand",2021-05-31,17,159792,94639,1031,828,26873,0
"TimorLeste",2021-05-31,17,6994,4718,16,13,4352,3143
"Togo",2021-05-31,17,13466,499,125,2,12868,1728
"TrinidadandTobago",2021-05-31,17,23909,13085,495,326,13927,5446
"Tunisia",2021-05-31,17,345474,36355,12654,1932,303467,43510
"Turkey",2021-05-31,17,5249404,428813,47527,7396,5114624,790727
"Uganda",2021-05-31,17,47147,5281,362,20,43401,1979
"Ukraine",2021-05-31,17,2260899,136829,52573,6650,2095206,389239
"UnitedArabEmirates",2021-05-31,17,570836,50600,1680,93,550525,49746
"UnitedKingdom",2021-05-31,17,4503231,70985,128045,270,15507,824
"Uruguay",2021-05-31,17,294503,96075,4276,1660,253573,85750
"US",2021-05-31,17,33345206,921087,593717,18370,0,0
"Uzbekistan",2021-05-31,17,100335,9527,690,41,95993,8926
"Vanuatu",2021-05-31,17,4,0,1,0,3,0
"Venezuela",2021-05-31,17,234165,36482,2646,510,215640,36440
"Vietnam",2021-05-31,17,7432,4504,47,12,3029,513
"WestBankandGaza",2021-05-31,17,308350,11888,3497,248,300776,28443
"Yemen",2021-05-31,17,6742,425,1321,95,3445,694
"Zambia",2021-05-31,17,95263,3677,1281,30,91956,2023
"Zimbabwe",2021-05-31,17,38961,704,1594,27,36594,982
"Afghanistan",2021-06-30,18,118659,46821,4871,1927,71012,13383
"Albania",2021-06-30,18,132521,206,2456,5,130009,578
"Algeria",2021-06-30,18,139626,10713,3716,244,97089,7250
"Andorra",2021-06-30,18,13911,184,127,0,13720,262
"Angola",2021-06-30,18,38849,4298,900,134,33242,5163
"AntiguaandBarbuda",2021-06-30,18,1263,3,42,0,1221,8
"Argentina",2021-06-30,18,4470374,688590,94304,16211,4076921,726319
"Armenia",2021-06-30,18,225095,2425,4514,76,216778,3570
"Australia",2021-06-30,18,30643,525,910,0,23811,228
"Austria",2021-06-30,18,650412,5597,10702,99,637751,8895
"Azerbaijan",2021-06-30,18,336047,2091,4974,61,330219,5654
"Bahamas",2021-06-30,18,12586,790,246,16,11544,814
"Bahrain",2021-06-30,18,265827,25296,1352,372,261287,50263
"Bangladesh",2021-06-30,18,913258,112718,14503,1884,816250,75878
"Barbados",2021-06-30,18,4081,64,47,0,3999,77
"Belarus",2021-06-30,18,417189,22750,3143,292,409797,24415
"Belgium",2021-06-30,18,1085131,23130,25173,218,0,0
"Belize",2021-06-30,18,13251,442,329,5,12654,246
"Benin",2021-06-30,18,8199,141,104,3,8000,107
"Bhutan",2021-06-30,18,2100,480,1,0,1773,465
"Bolivia",2021-06-30,18,439624,68345,16767,2243,360926,65653
"BosniaandHerzegovina",2021-06-30,18,205022,1010,9665,412,183306,8225
"Botswana",2021-06-30,18,69680,14707,1125,276,63932,12673
"Brazil",2021-06-30,18,18570296,2012408,518488,55244,16299258,1713249
"Brunei",2021-06-30,18,260,18,3,0,248,20
"Bulgaria",2021-06-30,18,421829,3252,18061,361,394657,12474
"BurkinaFaso",2021-06-30,18,13479,45,168,2,13301,46
"Burma",2021-06-30,18,157277,13648,3334,117,136443,4124
"Burundi",2021-06-30,18,5452,662,8,2,773,0
"Cambodia",2021-06-30,18,50385,20291,602,388,44143,21507
"Cameroon",2021-06-30,18,80858,1929,1324,49,35261,0
"Canada",2021-06-30,18,1423170,33356,26296,748,1389487,57966
"CapeVerde",2021-06-30,18,32457,2018,286,22,31565,2855
"CentralAfricanRepublic",2021-06-30,18,7141,50,98,0,6859,0
"Chad",2021-06-30,18,4951,20,174,1,4769,23
"Chile",2021-06-30,18,1555902,171556,32545,3245,1498792,189752
"China",2021-06-30,18,91792,670,4636,0,86718,569
"Colombia",2021-06-30,18,4240982,834526,106544,17770,3936156,766583
"Comoros",2021-06-30,18,3936,55,146,0,3765,46
"Congo",2021-06-30,18,12596,938,165,12,11211,3003
"CostaRica",2021-06-30,18,367938,48952,4667,626,293532,50037
"CotedIvoire",2021-06-30,18,48305,1013,313,8,47834,1132
"Croatia",2021-06-30,18,359872,3691,8206,180,351170,4950
"Cuba",2021-06-30,18,190993,48727,1284,326,174151,38935
"Cyprus",2021-06-30,18,76552,3069,375,14,39061,0
"Czechia",2021-06-30,18,1667287,6015,30303,195,1635579,15481
"DemocraticRepublicoftheCongo",2021-06-30,18,40836,9185,924,142,28268,603
"Denmark",2021-06-30,18,294503,12518,2535,18,289000,22818
"DiamondPrincess",2021-06-30,18,712,0,13,0,699,0
"Djibouti",2021-06-30,18,11602,69,155,1,11443,74
"Dominica",2021-06-30,18,193,5,0,0,191,5
"DominicanRepublic",2021-06-30,18,325221,32435,3822,194,266079,24483
"Ecuador",2021-06-30,18,458504,32467,21560,988,423688,48537
"Egypt",2021-06-30,18,281282,18632,16169,1073,211384,19272
"ElSalvador",2021-06-30,18,78766,5064,2381,132,72572,3769
"EquatorialGuinea",2021-06-30,18,8734,205,121,3,8521,375
"Eritrea",2021-06-30,18,6009,1915,23,9,5512,1659
"Estonia",2021-06-30,18,131064,1520,1269,17,127351,4278
"Eswatini",2021-06-30,18,19084,489,678,5,18107,233
"Ethiopia",2021-06-30,18,276174,4633,4320,155,260372,21638
"Fiji",2021-06-30,18,4418,3980,21,17,882,715
"Finland",2021-06-30,18,95742,3254,969,13,46000,0
"France",2021-06-30,18,5837403,108494,111259,1566,405285,13615
"Gabon",2021-06-30,18,24984,555,159,7,24598,2480
"Gambia",2021-06-30,18,6079,86,181,2,5858,78
"Georgia",2021-06-30,18,366078,22115,5316,543,351747,24129
"Germany",2021-06-30,18,3736205,46284,90945,2344,3623800,125220
"Ghana",2021-06-30,18,95914,2016,796,11,93444,1483
"Greece",2021-06-30,18,422456,20150,12706,611,93764,0
"Grenada",2021-06-30,18,161,0,1,0,160,0
"Guatemala",2021-06-30,18,293583,39166,9215,1050,264426,30831
"Guinea",2021-06-30,18,23770,593,171,10,22456,1482
"GuineaBissau",2021-06-30,18,3859,93,69,1,3583,65
"Guyana",2021-06-30,18,20055,3103,469,80,18040,3518
"Haiti",2021-06-30,18,18562,4211,425,116,12847,306
"HolySee",2021-06-30,18,27,0,0,0,27,0
"Honduras",2021-06-30,18,262760,24533,7005,652,92454,7565
"HongKong",2021-06-30,18,11923,82,211,1,11630,58
"Hungary",2021-06-30,18,808128,3590,29992,259,738782,38546
"Iceland",2021-06-30,18,6649,73,30,0,6476,0
"India",2021-06-30,18,30411634,2236590,399459,67564,29488918,3541289
"Indonesia",2021-06-30,18,2178272,356569,58491,7913,1880413,211294
"Iran",2021-06-30,18,3204557,291421,84264,4108,2876828,418144
"Iraq",2021-06-30,18,1345904,144552,17186,811,1245528,129072
"Ireland",2021-06-30,18,271908,9865,4998,57,23364,0
"Israel",2021-06-30,18,841777,2302,6429,17,833362,755
"Italy",2021-06-30,18,4259909,42088,127566,1438,4081902,223883
"Jamaica",2021-06-30,18,50124,1567,1075,127,30074,4776
"Japan",2021-06-30,18,799583,53096,14783,1724,766460,90739
"Jordan",2021-06-30,18,751404,14870,9750,288,735094,19298
"Kazakhstan",2021-06-30,18,482686,39751,7759,438,448740,39541
"Kenya",2021-06-30,18,184161,13426,3634,462,125684,8837
"Kiribati",2021-06-30,18,2,0,0,0,0,0
"Kosovo",2021-06-30,18,107758,756,2262,14,105333,2583
"Kuwait",2021-06-30,18,356687,47465,1969,197,336122,42223
"Kyrgyzstan",2021-06-30,18,125003,20274,2000,192,110082,11538
"Laos",2021-06-30,18,2121,209,3,0,1986,443
"Latvia",2021-06-30,18,137429,4230,2513,137,133928,8216
"Lebanon",2021-06-30,18,544866,4478,7851,122,532537,12758
"Lesotho",2021-06-30,18,11344,513,329,3,6447,13
"Liberia",2021-06-30,18,3900,1721,127,41,2346,306
"Libya",2021-06-30,18,193474,7698,3193,67,178387,6513
"Liechtenstein",2021-06-30,18,3131,28,58,1,2962,29
"Lithuania",2021-06-30,18,278769,4386,4383,117,267636,12889
"Luxembourg",2021-06-30,18,70787,855,818,3,69706,1466
"Macao",2021-06-30,18,54,3,0,0,51,2
"Madagascar",2021-06-30,18,42216,874,913,74,40629,266
"Malawi",2021-06-30,18,36126,1788,1196,41,33169,553
"Malaysia",2021-06-30,18,751979,179622,5170,2374,682679,192642
"Maldives",2021-06-30,18,73798,9402,210,50,69974,29857
"Mali",2021-06-30,18,14426,159,525,8,10059,326
"Malta",2021-06-30,18,30623,88,420,1,30158,108
"MarshallIslands",2021-06-30,18,4,0,0,0,4,0
"Mauritania",2021-06-30,18,20808,1261,489,26,19790,1277
"Mauritius",2021-06-30,18,1898,523,18,0,1411,218
"Mexico",2021-06-30,18,2519269,105527,233047,9479,2000530,72063
"Moldova",2021-06-30,18,256734,1548,6194,87,249706,2199
"Monaco",2021-06-30,18,2577,73,33,1,2520,53
"Mongolia",2021-06-30,18,115478,57039,563,287,76654,26218
"Montenegro",2021-06-30,18,100252,629,1613,29,98352,1145
"Morocco",2021-06-30,18,531361,12145,9296,149,517576,10451
"Mozambique",2021-06-30,18,76404,5609,878,42,71205,1680
"MSZaandam",2021-06-30,18,9,0,2,0,7,0
"Namibia",2021-06-30,18,89917,34368,1521,691,67330,16655
"Nepal",2021-06-30,18,638805,77503,9112,1726,596132,148686
"Netherlands",2021-06-30,18,1712747,36003,18028,131,27350,511
"NewZealand",2021-06-30,18,2743,69,26,0,2685,55
"Nicaragua",2021-06-30,18,8178,854,191,5,4225,0
"Niger",2021-06-30,18,5489,79,193,1,5206,123
"Nigeria",2021-06-30,18,167618,1100,2120,21,164244,5463
"NorthMacedonia",2021-06-30,18,155684,412,5484,71,149977,1268
"Norway",2021-06-30,18,131316,6200,794,11,17998,0
"Oman",2021-06-30,18,268545,51321,3100,755,234861,34901
"Pakistan",2021-06-30,18,958408,35584,22321,1471,904320,59682
"Panama",2021-06-30,18,403778,25681,6545,174,384703,19304
"PapuaNewGuinea",2021-06-30,18,17098,1188,173,11,16518,1451
"Paraguay",2021-06-30,18,423282,67898,12895,3709,370655,77940
"Peru",2021-06-30,18,2052065,96596,192331,8548,2012397,106964
"Philippines",2021-06-30,18,1412559,182258,24662,3696,1339248,184203
"Poland",2021-06-30,18,2879912,7629,75021,1276,2651787,12098
"Portugal",2021-06-30,18,879557,30464,17096,71,828990,19855
"Qatar",2021-06-30,18,222071,4613,590,34,219799,6463
"RepublicofKorea",2021-06-30,18,157723,16924,2021,58,148024,16561
"Romania",2021-06-30,18,1080792,3055,33786,3474,1045351,5530
"Russia",2021-06-30,18,5449594,436082,132973,13509,4942283,311822
"Rwanda",2021-06-30,18,39047,12084,438,85,27272,1589
"SaintKittsandNevis",2021-06-30,18,446,378,3,3,177,132
"SaintLucia",2021-06-30,18,5296,229,84,5,5121,322
"SaintVincentandtheGrenadines",2021-06-30,18,2225,190,12,0,2002,171
"Samoa",2021-06-30,18,3,0,0,0,3,0
"SanMarino",2021-06-30,18,5092,2,90,0,5000,2
"SaoTomeandPrincipe",2021-06-30,18,2366,21,37,-1,2319,28
"SaudiArabia",2021-06-30,18,487592,37156,7819,457,467633,34220
"Senegal",2021-06-30,18,43128,1712,1166,27,41429,1359
"Serbia",2021-06-30,18,716562,4090,7047,182,0,0
"Seychelles",2021-06-30,18,15671,4203,56,16,14365,3866
"SierraLeone",2021-06-30,18,5575,1428,100,21,3522,391
"Singapore",2021-06-30,18,62579,528,36,3,62228,769
"Slovakia",2021-06-30,18,775011,4003,12510,167,255300,0
"Slovenia",2021-06-30,18,257335,3613,4419,44,252285,7236
"SolomonIslands",2021-06-30,18,20,0,0,0,20,0
"Somalia",2021-06-30,18,14946,284,775,6,7246,482
"SouthAfrica",2021-06-30,18,1973972,308355,60647,4141,1748042,188705
"SouthSudan",2021-06-30,18,10834,146,117,2,10514,0
"Spain",2021-06-30,18,3808960,130570,80875,922,150376,0
"SriLanka",2021-06-30,18,259089,72725,3077,1636,225952,74212
"Sudan",2021-06-30,18,36658,1163,2754,123,30516,1209
"Suriname",2021-06-30,18,21732,6778,522,220,17657,5923
"Sweden",2021-06-30,18,1089990,21517,14629,178,0,0
"Switzerland",2021-06-30,18,703004,8264,10773,61,317600,0
"Syria",2021-06-30,18,25515,1020,1876,106,21825,221
"Taiwan",2021-06-30,18,14804,6293,648,524,10196,9063
"Tajikistan",2021-06-30,18,13905,191,91,0,13302,84
"Tanzania",2021-06-30,18,509,0,21,0,183,0
"Thailand",2021-06-30,18,259301,99509,2023,992,26873,0
"TimorLeste",2021-06-30,18,9222,2228,23,7,8360,4008
"Togo",2021-06-30,18,13917,451,129,4,13513,645
"TrinidadandTobago",2021-06-30,18,32793,8884,847,352,24821,10894
"Tunisia",2021-06-30,18,420103,74629,14959,2305,354441,50974
"Turkey",2021-06-30,18,5425652,176248,49732,2205,5294285,179661
"Uganda",2021-06-30,18,79977,32830,1023,661,52961,9560
"Ukraine",2021-06-30,18,2300101,39202,54581,2008,2224778,129572
"UnitedArabEmirates",2021-06-30,18,632907,62071,1811,131,611442,60917
"UnitedKingdom",2021-06-30,18,4817298,314067,128404,359,15736,229
"Uruguay",2021-06-30,18,369350,74847,5593,1317,348489,94916
"US",2021-06-30,18,33745593,400387,604247,10530,0,0
"Uzbekistan",2021-06-30,18,110677,10342,736,46,107063,11070
"Vanuatu",2021-06-30,18,4,0,1,0,3,0
"Venezuela",2021-06-30,18,272712,38547,3119,473,253946,38306
"Vietnam",2021-06-30,18,17052,9620,81,34,6840,3811
"WestBankandGaza",2021-06-30,18,314167,5817,3563,66,308186,7410
"Yemen",2021-06-30,18,6920,178,1361,40,4068,623
"Zambia",2021-06-30,18,154948,59685,2199,918,131792,39836
"Zimbabwe",2021-06-30,18,49864,10903,1789,195,39121,2527
"Afghanistan",2021-07-31,19,147154,28495,6708,1837,82586,11574
"Albania",2021-07-31,19,133081,560,2457,1,130222,213
"Algeria",2021-07-31,19,171392,31766,4254,538,115276,18187
"Andorra",2021-07-31,19,14678,767,128,1,14210,490
"Angola",2021-07-31,19,42777,3928,1011,111,37255,4013
"AntiguaandBarbuda",2021-07-31,19,1303,40,43,1,1235,14
"Argentina",2021-07-31,19,4929764,459390,105721,11417,4569552,492631
"Armenia",2021-07-31,19,230110,5015,4614,100,219864,3086
"Australia",2021-07-31,19,34383,3740,924,14,24093,282
"Austria",2021-07-31,19,659056,8644,10737,35,643027,5276
"Azerbaijan",2021-07-31,19,343849,7802,5023,49,332926,2707
"Bahamas",2021-07-31,19,14840,2254,287,41,12606,1062
"Bahrain",2021-07-31,19,269186,3359,1384,32,266796,5509
"Bangladesh",2021-07-31,19,1249484,336226,20685,6182,1078212,261962
"Barbados",2021-07-31,19,4390,309,48,1,4229,230
"Belarus",2021-07-31,19,446040,28851,3454,311,440200,30403
"Belgium",2021-07-31,19,1124715,39584,25241,68,0,0
"Belize",2021-07-31,19,14163,912,337,8,13420,766
"Benin",2021-07-31,19,8394,195,108,4,8136,136
"Bhutan",2021-07-31,19,2515,415,2,1,2374,601
"Bolivia",2021-07-31,19,473506,33882,17821,1054,407932,47006
"BosniaandHerzegovina",2021-07-31,19,205655,633,9687,22,189369,6063
"Botswana",2021-07-31,19,106690,37010,1569,444,95323,31391
"Brazil",2021-07-31,19,19922146,1351850,556676,38188,17771228,1471970
"Brunei",2021-07-31,19,337,77,3,0,280,32
"Bulgaria",2021-07-31,19,425054,3225,18213,152,398545,3888
"BurkinaFaso",2021-07-31,19,13573,94,169,1,13369,68
"Burma",2021-07-31,19,299185,141908,9334,6000,209512,73069
"Burundi",2021-07-31,19,7080,1628,9,1,773,0
"Cambodia",2021-07-31,19,77243,26858,1397,795,69996,25853
"Cameroon",2021-07-31,19,82064,1206,1334,10,35261,0
"Canada",2021-07-31,19,1438457,15287,26599,303,1404107,14620
"CapeVerde",2021-07-31,19,33791,1334,298,12,33011,1446
"CentralAfricanRepublic",2021-07-31,19,7151,10,98,0,6859,0
"Chad",2021-07-31,19,4973,22,174,0,4792,23
"Chile",2021-07-31,19,1615771,59869,35448,2903,1570492,71700
"China",2021-07-31,19,93007,1215,4636,0,87352,634
"Colombia",2021-07-31,19,4785320,544338,120723,14179,4578519,642363
"Comoros",2021-07-31,19,4028,92,147,1,3865,100
"Congo",2021-07-31,19,13186,590,178,13,12421,1210
"CostaRica",2021-07-31,19,406814,38876,5030,363,329639,36107
"CotedIvoire",2021-07-31,19,50135,1830,329,16,49261,1427
"Croatia",2021-07-31,19,363615,3743,8259,53,354238,3068
"Cuba",2021-07-31,19,384596,193603,2758,1474,338968,164817
"Cyprus",2021-07-31,19,102926,26374,420,45,39061,0
"Czechia",2021-07-31,19,1673576,6289,30373,70,1640314,4735
"DemocraticRepublicoftheCongo",2021-07-31,19,49917,9081,1038,114,29994,1726
"Denmark",2021-07-31,19,317909,23406,2551,16,304203,15203
"DiamondPrincess",2021-07-31,19,712,0,13,0,699,0
"Djibouti",2021-07-31,19,11651,49,156,1,11490,47
"Dominica",2021-07-31,19,210,17,0,0,200,9
"DominicanRepublic",2021-07-31,19,341905,16684,3963,141,323333,57254
"Ecuador",2021-07-31,19,487372,28868,31631,10071,443880,20192
"Egypt",2021-07-31,19,284262,2980,16524,355,230368,18984
"ElSalvador",2021-07-31,19,86620,7854,2629,248,76265,3693
"EquatorialGuinea",2021-07-31,19,8880,146,123,2,8637,116
"Eritrea",2021-07-31,19,6547,538,35,12,6444,932
"Estonia",2021-07-31,19,133557,2493,1272,3,128898,1547
"Eswatini",2021-07-31,19,25979,6895,787,109,20918,2811
"Ethiopia",2021-07-31,19,280365,4191,4385,65,263500,3128
"Fiji",2021-07-31,19,29781,25363,238,217,7705,6823
"Finland",2021-07-31,19,106802,11060,984,15,46000,0
"France",2021-07-31,19,6190621,353218,112061,802,413170,7885
"Gabon",2021-07-31,19,25384,400,164,5,25166,568
"Gambia",2021-07-31,19,7709,1630,212,31,6600,742
"Georgia",2021-07-31,19,419534,53456,5820,504,382393,30646
"Germany",2021-07-31,19,3776724,40519,91666,721,3653150,29350
"Ghana",2021-07-31,19,103019,7105,823,27,97213,3769
"Greece",2021-07-31,19,493304,70848,12965,259,93764,0
"Grenada",2021-07-31,19,164,3,1,0,161,1
"Guatemala",2021-07-31,19,368484,74901,10339,1124,321832,57406
"Guinea",2021-07-31,19,25688,1918,220,49,24148,1692
"GuineaBissau",2021-07-31,19,4479,620,76,7,3929,346
"Guyana",2021-07-31,19,22523,2468,541,72,21183,3143
"Haiti",2021-07-31,19,20077,1515,545,120,12961,114
"HolySee",2021-07-31,19,27,0,0,0,27,0
"Honduras",2021-07-31,19,297111,34351,7834,829,100697,8243
"HongKong",2021-07-31,19,11984,61,212,1,11713,83
"Hungary",2021-07-31,19,809491,1363,30026,34,748157,9375
"Iceland",2021-07-31,19,7959,1310,30,0,6716,240
"India",2021-07-31,19,31655824,1244190,424351,24892,30820521,1331603
"Indonesia",2021-07-31,19,3409658,1231386,94119,35628,2770092,889679
"Iran",2021-07-31,19,3871008,666451,90630,6366,3367272,490444
"Iraq",2021-07-31,19,1626599,280695,18657,1471,1464273,218745
"Ireland",2021-07-31,19,300976,29068,5035,37,23364,0
"Israel",2021-07-31,19,874018,32241,6473,44,849013,15651
"Italy",2021-07-31,19,4350028,90119,128063,497,4134680,52778
"Jamaica",2021-07-31,19,52895,2771,1190,115,46979,16905
"Japan",2021-07-31,19,926604,127021,15191,408,834811,68351
"Jordan",2021-07-31,19,770712,19308,10032,282,750518,15424
"Kazakhstan",2021-07-31,19,633469,150783,9077,1318,527894,79154
"Kenya",2021-07-31,19,203213,19052,3931,297,188936,63252
"Kiribati",2021-07-31,19,2,0,0,0,0,0
"Kosovo",2021-07-31,19,108365,607,2269,7,105657,324
"Kuwait",2021-07-31,19,397831,41144,2320,351,384062,47940
"Kyrgyzstan",2021-07-31,19,162892,37889,2325,325,144564,34482
"Laos",2021-07-31,19,6299,4178,7,4,2804,818
"Latvia",2021-07-31,19,138863,1434,2556,43,135583,1655
